1, 1, 1, 1, 1, 1, 1, 5, 3, 4, , , , , , 10, 19
1, 1, 1, 1, 1, 1, 1, 5, 3, 5, , , , , , 10, 20
1, 1, 1, 1, 1, 1, 1, 5, 3, 6, , , , , , 10, 21
1, 1, 1, 1, 1, 1, 1, 5, 3, 7, , , , , , 10, 22
1, 1, 1, 1, 1, 1, 1, 5, 3, 8, , , , , , 10, 23
1, 1, 1, 1, 1, 1, 1, 5, 3, 9, , , , , , 10, 24
1, 1, 1, 1, 1, 1, 1, 5, 3, 10, , , , , , 10, 25
1, 1, 1, 1, 1, 1, 1, 5, 4, 1, , , , , , 10, 17
1, 1, 1, 1, 1, 1, 1, 5, 4, 2, , , , , , 10, 18
1, 1, 1, 1, 1, 1, 1, 5, 4, 3, , , , , , 10, 19
1, 1, 1, 1, 1, 1, 1, 5, 4, 4, , , , , , 10, 20
1, 1, 1, 1, 1, 1, 1, 5, 4, 5, , , , , , 10, 21
1, 1, 1, 1, 1, 1, 1, 5, 4, 6, , , , , , 10, 22
1, 1, 1, 1, 1, 1, 1, 5, 4, 7, , , , , , 10, 23
1, 1, 1, 1, 1, 1, 1, 5, 4, 8, , , , , , 10, 24
1, 1, 1, 1, 1, 1, 1, 5, 4, 9, , , , , , 10, 25
1, 1, 1, 1, 1, 1, 1, 5, 4, 10, , , , , , 10, 26
1, 1, 1, 1, 1, 1, 1, 5, 5, , , , , , , 9, 17
1, 1, 1, 1, 1, 1, 1, 5, 6, , , , , , , 9, 18
1, 1, 1, 1, 1, 1, 1, 5, 7, , , , , , , 9, 19
1, 1, 1, 1, 1, 1, 1, 5, 8, , , , , , , 9, 20
1, 1, 1, 1, 1, 1, 1, 5, 9, , , , , , , 9, 21
1, 1, 1, 1, 1, 1, 1, 5, 10, , , , , , , 9, 22
1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, , , , 12, 17
1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 2, , , , 12, 18
1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 3, , , , 12, 19
1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 4, , , , 12, 20
1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 5, , , , 12, 21
1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 6, , , , 12, 22
1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 7, , , , 12, 23
1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 8, , , , 12, 24
1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 9, , , , 12, 25
1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 10, , , , 12, 26
1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 2, , , , , 11, 17
1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 3, , , , , 11, 18
1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 4, , , , , 11, 19
1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 5, , , , , 11, 20
1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 6, , , , , 11, 21
1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 7, , , , , 11, 22
1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 8, , , , , 11, 23
1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 9, , , , , 11, 24
1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 10, , , , , 11, 25
1, 1, 1, 1, 1, 1, 1, 6, 1, 2, 1, , , , , 11, 17
1, 1, 1, 1, 1, 1, 1, 6, 1, 2, 2, , , , , 11, 18
1, 1, 1, 1, 1, 1, 1, 6, 1, 2, 3, , , , , 11, 19
1, 1, 1, 1, 1, 1, 1, 6, 1, 2, 4, , , , , 11, 20
1, 1, 1, 1, 1, 1, 1, 6, 1, 2, 5, , , , , 11, 21
1, 1, 1, 1, 1, 1, 1, 6, 1, 2, 6, , , , , 11, 22
1, 1, 1, 1, 1, 1, 1, 6, 1, 2, 7, , , , , 11, 23
1, 1, 1, 1, 1, 1, 1, 6, 1, 2, 8, , , , , 11, 24
1, 1, 1, 1, 1, 1, 1, 6, 1, 2, 9, , , , , 11, 25
1, 1, 1, 1, 1, 1, 1, 6, 1, 2, 10, , , , , 11, 26
1, 1, 1, 1, 1, 1, 1, 6, 1, 3, , , , , , 10, 17
1, 1, 1, 1, 1, 1, 1, 6, 1, 4, , , , , , 10, 18
1, 1, 1, 1, 1, 1, 1, 6, 1, 5, , , , , , 10, 19
1, 1, 1, 1, 1, 1, 1, 6, 1, 6, , , , , , 10, 20
1, 1, 1, 1, 1, 1, 1, 6, 1, 7, , , , , , 10, 21
1, 1, 1, 1, 1, 1, 1, 6, 1, 8, , , , , , 10, 22
1, 1, 1, 1, 1, 1, 1, 6, 1, 9, , , , , , 10, 23
1, 1, 1, 1, 1, 1, 1, 6, 1, 10, , , , , , 10, 24
1, 1, 1, 1, 1, 1, 1, 6, 2, 1, 1, , , , , 11, 17
1, 1, 1, 1, 1, 1, 1, 6, 2, 1, 2, , , , , 11, 18
1, 1, 1, 1, 1, 1, 1, 6, 2, 1, 3, , , , , 11, 19
1, 1, 1, 1, 1, 1, 1, 6, 2, 1, 4, , , , , 11, 20
1, 1, 1, 1, 1, 1, 1, 6, 2, 1, 5, , , , , 11, 21
1, 1, 1, 1, 1, 1, 1, 6, 2, 1, 6, , , , , 11, 22
1, 1, 1, 1, 1, 1, 1, 6, 2, 1, 7, , , , , 11, 23
1, 1, 1, 1, 1, 1, 1, 6, 2, 1, 8, , , , , 11, 24
1, 1, 1, 1, 1, 1, 1, 6, 2, 1, 9, , , , , 11, 25
1, 1, 1, 1, 1, 1, 1, 6, 2, 1, 10, , , , , 11, 26
1, 1, 1, 1, 1, 1, 1, 6, 2, 2, , , , , , 10, 17
1, 1, 1, 1, 1, 1, 1, 6, 2, 3, , , , , , 10, 18
1, 1, 1, 1, 1, 1, 1, 6, 2, 4, , , , , , 10, 19
1, 1, 1, 1, 1, 1, 1, 6, 2, 5, , , , , , 10, 20
1, 1, 1, 1, 1, 1, 1, 6, 2, 6, , , , , , 10, 21
1, 1, 1, 1, 1, 1, 1, 6, 2, 7, , , , , , 10, 22
1, 1, 1, 1, 1, 1, 1, 6, 2, 8, , , , , , 10, 23
1, 1, 1, 1, 1, 1, 1, 6, 2, 9, , , , , , 10, 24
1, 1, 1, 1, 1, 1, 1, 6, 2, 10, , , , , , 10, 25
1, 1, 1, 1, 1, 1, 1, 6, 3, 1, , , , , , 10, 17
1, 1, 1, 1, 1, 1, 1, 6, 3, 2, , , , , , 10, 18
1, 1, 1, 1, 1, 1, 1, 6, 3, 3, , , , , , 10, 19
1, 1, 1, 1, 1, 1, 1, 6, 3, 4, , , , , , 10, 20
1, 1, 1, 1, 1, 1, 1, 6, 3, 5, , , , , , 10, 21
1, 1, 1, 1, 1, 1, 1, 6, 3, 6, , , , , , 10, 22
1, 1, 1, 1, 1, 1, 1, 6, 3, 7, , , , , , 10, 23
1, 1, 1, 1, 1, 1, 1, 6, 3, 8, , , , , , 10, 24
1, 1, 1, 1, 1, 1, 1, 6, 3, 9, , , , , , 10, 25
1, 1, 1, 1, 1, 1, 1, 6, 3, 10, , , , , , 10, 26
1, 1, 1, 1, 1, 1, 1, 6, 4, , , , , , , 9, 17
1, 1, 1, 1, 1, 1, 1, 6, 5, , , , , , , 9, 18
1, 1, 1, 1, 1, 1, 1, 6, 6, , , , , , , 9, 19
1, 1, 1, 1, 1, 1, 1, 6, 7, , , , , , , 9, 20
1, 1, 1, 1, 1, 1, 1, 6, 8, , , , , , , 9, 21
1, 1, 1, 1, 1, 1, 1, 6, 9, , , , , , , 9, 22
1, 1, 1, 1, 1, 1, 1, 6, 10, , , , , , , 9, 23
1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, , , , , 11, 17
1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 2, , , , , 11, 18
1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 3, , , , , 11, 19
1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 4, , , , , 11, 20
1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 5, , , , , 11, 21
1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 6, , , , , 11, 22
1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 7, , , , , 11, 23
1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 8, , , , , 11, 24
1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 9, , , , , 11, 25
1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 10, , , , , 11, 26
1, 1, 1, 1, 1, 1, 1, 7, 1, 2, , , , , , 10, 17
1, 1, 1, 1, 1, 1, 1, 7, 1, 3, , , , , , 10, 18
1, 1, 1, 1, 1, 1, 1, 7, 1, 4, , , , , , 10, 19
1, 1, 1, 1, 1, 1, 1, 7, 1, 5, , , , , , 10, 20
1, 1, 1, 1, 1, 1, 1, 7, 1, 6, , , , , , 10, 21
1, 1, 1, 1, 1, 1, 1, 7, 1, 7, , , , , , 10, 22
1, 1, 1, 1, 1, 1, 1, 7, 1, 8, , , , , , 10, 23
1, 1, 1, 1, 1, 1, 1, 7, 1, 9, , , , , , 10, 24
1, 1, 1, 1, 1, 1, 1, 7, 1, 10, , , , , , 10, 25
1, 1, 1, 1, 1, 1, 1, 7, 2, 1, , , , , , 10, 17
1, 1, 1, 1, 1, 1, 1, 7, 2, 2, , , , , , 10, 18
1, 1, 1, 1, 1, 1, 1, 7, 2, 3, , , , , , 10, 19
1, 1, 1, 1, 1, 1, 1, 7, 2, 4, , , , , , 10, 20
1, 1, 1, 1, 1, 1, 1, 7, 2, 5, , , , , , 10, 21
1, 1, 1, 1, 1, 1, 1, 7, 2, 6, , , , , , 10, 22
1, 1, 1, 1, 1, 1, 1, 7, 2, 7, , , , , , 10, 23
1, 1, 1, 1, 1, 1, 1, 7, 2, 8, , , , , , 10, 24
1, 1, 1, 1, 1, 1, 1, 7, 2, 9, , , , , , 10, 25
1, 1, 1, 1, 1, 1, 1, 7, 2, 10, , , , , , 10, 26
1, 1, 1, 1, 1, 1, 1, 7, 3, , , , , , , 9, 17
1, 1, 1, 1, 1, 1, 1, 7, 4, , , , , , , 9, 18
1, 1, 1, 1, 1, 1, 1, 7, 5, , , , , , , 9, 19
1, 1, 1, 1, 1, 1, 1, 7, 6, , , , , , , 9, 20
1, 1, 1, 1, 1, 1, 1, 7, 7, , , , , , , 9, 21
1, 1, 1, 1, 1, 1, 1, 7, 8, , , , , , , 9, 22
1, 1, 1, 1, 1, 1, 1, 7, 9, , , , , , , 9, 23
1, 1, 1, 1, 1, 1, 1, 7, 10, , , , , , , 9, 24
1, 1, 1, 1, 1, 1, 1, 8, 1, 1, , , , , , 10, 17
1, 1, 1, 1, 1, 1, 1, 8, 1, 2, , , , , , 10, 18
1, 1, 1, 1, 1, 1, 1, 8, 1, 3, , , , , , 10, 19
1, 1, 1, 1, 1, 1, 1, 8, 1, 4, , , , , , 10, 20
1, 1, 1, 1, 1, 1, 1, 8, 1, 5, , , , , , 10, 21
1, 1, 1, 1, 1, 1, 1, 8, 1, 6, , , , , , 10, 22
1, 1, 1, 1, 1, 1, 1, 8, 1, 7, , , , , , 10, 23
1, 1, 1, 1, 1, 1, 1, 8, 1, 8, , , , , , 10, 24
1, 1, 1, 1, 1, 1, 1, 8, 1, 9, , , , , , 10, 25
1, 1, 1, 1, 1, 1, 1, 8, 1, 10, , , , , , 10, 26
1, 1, 1, 1, 1, 1, 1, 8, 2, , , , , , , 9, 17
1, 1, 1, 1, 1, 1, 1, 8, 3, , , , , , , 9, 18
1, 1, 1, 1, 1, 1, 1, 8, 4, , , , , , , 9, 19
1, 1, 1, 1, 1, 1, 1, 8, 5, , , , , , , 9, 20
1, 1, 1, 1, 1, 1, 1, 8, 6, , , , , , , 9, 21
1, 1, 1, 1, 1, 1, 1, 8, 7, , , , , , , 9, 22
1, 1, 1, 1, 1, 1, 1, 8, 8, , , , , , , 9, 23
1, 1, 1, 1, 1, 1, 1, 8, 9, , , , , , , 9, 24
1, 1, 1, 1, 1, 1, 1, 8, 10, , , , , , , 9, 25
1, 1, 1, 1, 1, 1, 1, 9, 1, , , , , , , 9, 17
1, 1, 1, 1, 1, 1, 1, 9, 2, , , , , , , 9, 18
1, 1, 1, 1, 1, 1, 1, 9, 3, , , , , , , 9, 19
1, 1, 1, 1, 1, 1, 1, 9, 4, , , , , , , 9, 20
1, 1, 1, 1, 1, 1, 1, 9, 5, , , , , , , 9, 21
1, 1, 1, 1, 1, 1, 1, 9, 6, , , , , , , 9, 22
1, 1, 1, 1, 1, 1, 1, 9, 7, , , , , , , 9, 23
1, 1, 1, 1, 1, 1, 1, 9, 8, , , , , , , 9, 24
1, 1, 1, 1, 1, 1, 1, 9, 9, , , , , , , 9, 25
1, 1, 1, 1, 1, 1, 1, 9, 10, , , , , , , 9, 26
1, 1, 1, 1, 1, 1, 1, 10, , , , , , , , 8, 17
1, 1, 1, 1, 1, 1, 2, , , , , , , , , 7, 18
1, 1, 1, 1, 1, 1, 3, , , , , , , , , 7, 19
1, 1, 1, 1, 1, 1, 4, , , , , , , , , 7, 20
1, 1, 1, 1, 1, 1, 5, , , , , , , , , 7, 21
1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, , , , 12, 17
1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 2, , , , 12, 18
1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 3, , , , 12, 19
1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 4, , , , 12, 20
1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 5, , , , 12, 21
1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 6, , , , 12, 22
1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 7, , , , 12, 23
1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 8, , , , 12, 24
1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 9, , , , 12, 25
1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 10, , , , 12, 26
1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 2, , , , , 11, 17
1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 3, , , , , 11, 18
1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 4, , , , , 11, 19
1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 5, , , , , 11, 20
1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 6, , , , , 11, 21
1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 7, , , , , 11, 22
1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 8, , , , , 11, 23
1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 9, , , , , 11, 24
1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 10, , , , , 11, 25
1, 1, 1, 1, 1, 1, 6, 1, 1, 2, 1, , , , , 11, 17
1, 1, 1, 1, 1, 1, 6, 1, 1, 2, 2, , , , , 11, 18
1, 1, 1, 1, 1, 1, 6, 1, 1, 2, 3, , , , , 11, 19
1, 1, 1, 1, 1, 1, 6, 1, 1, 2, 4, , , , , 11, 20
1, 1, 1, 1, 1, 1, 6, 1, 1, 2, 5, , , , , 11, 21
1, 1, 1, 1, 1, 1, 6, 1, 1, 2, 6, , , , , 11, 22
1, 1, 1, 1, 1, 1, 6, 1, 1, 2, 7, , , , , 11, 23
1, 1, 1, 1, 1, 1, 6, 1, 1, 2, 8, , , , , 11, 24
1, 1, 1, 1, 1, 1, 6, 1, 1, 2, 9, , , , , 11, 25
1, 1, 1, 1, 1, 1, 6, 1, 1, 2, 10, , , , , 11, 26
1, 1, 1, 1, 1, 1, 6, 1, 1, 3, , , , , , 10, 17
1, 1, 1, 1, 1, 1, 6, 1, 1, 4, , , , , , 10, 18
1, 1, 1, 1, 1, 1, 6, 1, 1, 5, , , , , , 10, 19
1, 1, 1, 1, 1, 1, 6, 1, 1, 6, , , , , , 10, 20
1, 1, 1, 1, 1, 1, 6, 1, 1, 7, , , , , , 10, 21
1, 1, 1, 1, 1, 1, 6, 1, 1, 8, , , , , , 10, 22
1, 1, 1, 1, 1, 1, 6, 1, 1, 9, , , , , , 10, 23
1, 1, 1, 1, 1, 1, 6, 1, 1, 10, , , , , , 10, 24
1, 1, 1, 1, 1, 1, 6, 1, 2, 1, 1, , , , , 11, 17
1, 1, 1, 1, 1, 1, 6, 1, 2, 1, 2, , , , , 11, 18
1, 1, 1, 1, 1, 1, 6, 1, 2, 1, 3, , , , , 11, 19
1, 1, 1, 1, 1, 1, 6, 1, 2, 1, 4, , , , , 11, 20
1, 1, 1, 1, 1, 1, 6, 1, 2, 1, 5, , , , , 11, 21
1, 1, 1, 1, 1, 1, 6, 1, 2, 1, 6, , , , , 11, 22
1, 1, 1, 1, 1, 1, 6, 1, 2, 1, 7, , , , , 11, 23
1, 1, 1, 1, 1, 1, 6, 1, 2, 1, 8, , , , , 11, 24
1, 1, 1, 1, 1, 1, 6, 1, 2, 1, 9, , , , , 11, 25
